created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2021-12-20T00:35:39+07:00,2075,194.42097,2.89497,0.00508,1.2207,28,62,NAN,,,,
2021-12-20T00:40:52+07:00,2076,203.81537,2.86009,0.0202,0.29297,28,62,NAN,,,,
2021-12-20T00:46:06+07:00,2077,203.81537,2.89497,0.00676,0.09766,28,62,NAN,,,,
2021-12-20T00:51:19+07:00,2078,203.81537,2.89497,0.01348,1.2207,28,62,NAN,,,,
2021-12-20T00:56:33+07:00,2079,203.81537,2.86009,0.01768,1.5625,28,62,NAN,,,,
2021-12-20T01:01:47+07:00,2080,194.42097,2.89497,0.016,1.41602,28,62,NAN,,,,
2021-12-20T01:07:00+07:00,2081,203.81537,2.89497,0.00424,2.00195,28,62,NAN,,,,
2021-12-20T01:12:14+07:00,2082,203.81537,2.86009,0.01264,1.9043,28,62,NAN,,,,
2021-12-20T01:17:28+07:00,2083,203.81537,2.86009,0,1.31836,28,62,NAN,,,,
2021-12-20T01:22:42+07:00,2084,203.81537,2.86009,0.01096,1.51367,28,62,NAN,,,,
2021-12-20T01:27:55+07:00,2085,193.29478,2.86009,0.01264,0.09766,28,63,NAN,,,,
2021-12-20T01:33:08+07:00,2086,193.29478,2.86009,0.01096,1.2207,28,63,NAN,,,,
2021-12-20T01:38:22+07:00,2087,202.63467,2.86009,0.016,0.83008,28,63,NAN,,,,
2021-12-20T01:43:36+07:00,2088,193.29478,2.86009,0.02524,1.31836,28,63,NAN,,,,
2021-12-20T01:48:50+07:00,2089,192.17278,2.86009,0.00256,0.19531,28,64,NAN,,,,
2021-12-20T01:54:04+07:00,2090,192.17278,2.86009,0.00508,1.26953,28,64,NAN,,,,
2021-12-20T01:59:18+07:00,2091,192.17278,2.86009,0.0244,1.02539,28,64,NAN,,,,
2021-12-20T02:04:33+07:00,2092,201.45845,2.86009,0.0202,1.17188,28,64,NAN,,,,
2021-12-20T02:09:47+07:00,2093,201.45845,2.86009,0.01852,1.17188,28,64,NAN,,,,
2021-12-20T02:15:02+07:00,2094,192.17278,2.86009,0.01432,1.12305,28,64,NAN,,,,
2021-12-20T02:20:15+07:00,2095,201.45845,2.86009,0.01684,0.43945,28,64,NAN,,,,
2021-12-20T02:25:29+07:00,2096,192.17278,2.82542,0.00844,1.26953,28,64,NAN,,,,
2021-12-20T02:30:47+07:00,2097,192.17278,2.82542,0.00928,1.07422,28,64,NAN,,,,
2021-12-20T02:36:01+07:00,2098,192.17278,2.86009,0.02104,0.63477,28,64,NAN,,,,
2021-12-20T02:41:15+07:00,2099,192.17278,2.82542,0.00088,1.07422,28,64,NAN,,,,
2021-12-20T02:46:29+07:00,2100,201.45845,2.86009,0.00508,0.68359,28,64,NAN,,,,
2021-12-20T02:51:43+07:00,2101,191.05482,2.86009,0,1.95313,28,65,NAN,,,,
2021-12-20T02:56:56+07:00,2102,191.05482,2.86009,0.0034,1.07422,28,65,NAN,,,,
2021-12-20T03:02:11+07:00,2103,191.05482,2.86009,0.01768,0.87891,28,65,NAN,,,,
2021-12-20T03:07:24+07:00,2104,191.05482,2.82542,0.00676,1.2207,28,65,NAN,,,,
2021-12-20T03:12:37+07:00,2105,200.28651,2.82542,0.00928,1.2207,28,65,NAN,,,,
2021-12-20T03:17:52+07:00,2106,200.28651,2.82542,0.00592,1.17188,28,65,NAN,,,,
2021-12-20T03:23:06+07:00,2107,200.28651,2.82542,0.00928,0.19531,28,65,NAN,,,,
2021-12-20T03:28:20+07:00,2108,191.05482,2.86009,0.00592,1.95313,28,65,NAN,,,,
2021-12-20T03:33:34+07:00,2109,191.05482,2.89497,0.01768,1.31836,28,65,NAN,,,,
2021-12-20T03:38:49+07:00,2110,189.94115,2.86009,0.00928,0.3418,28,66,NAN,,,,
2021-12-20T03:44:02+07:00,2111,199.11902,2.86009,0.02608,0.24414,28,66,NAN,,,,
2021-12-20T03:49:16+07:00,2112,200.28651,2.82542,0.00592,0.92773,28,65,NAN,,,,
2021-12-20T03:54:30+07:00,2113,189.94115,2.86009,0.01096,0.09766,28,66,NAN,,,,
2021-12-20T03:59:45+07:00,2114,189.94115,2.82542,0.00592,1.2207,28,66,NAN,,,,
2021-12-20T04:04:59+07:00,2115,189.94115,2.86009,0.01012,1.17188,28,66,NAN,,,,
2021-12-20T04:10:13+07:00,2116,199.11902,2.86009,0,1.9043,28,66,NAN,,,,
2021-12-20T04:15:26+07:00,2117,199.11902,2.86009,0.01684,0.87891,28,66,NAN,,,,
2021-12-20T04:20:40+07:00,2118,199.11902,2.86009,0.01096,1.26953,28,66,NAN,,,,
2021-12-20T04:25:54+07:00,2119,199.11902,2.89497,0.02356,0.97656,28,66,NAN,,,,
2021-12-20T04:31:08+07:00,2120,199.11902,2.89497,0.01264,0.19531,28,66,NAN,,,,
2021-12-20T04:36:21+07:00,2121,202.3206,2.96541,0.00508,0.92773,27,65,NAN,,,,
2021-12-20T04:41:35+07:00,2122,201.14554,2.89497,0,0.3418,27,66,NAN,,,,
2021-12-20T04:46:49+07:00,2123,199.11902,2.86009,0.00676,0.92773,28,66,NAN,,,,
2021-12-20T04:52:02+07:00,2124,201.14554,2.86009,0.00424,1.41602,27,66,NAN,,,,
2021-12-20T04:57:16+07:00,2125,201.14554,2.89497,0.01348,1.02539,27,66,NAN,,,,
2021-12-20T05:02:30+07:00,2126,201.14554,2.93008,0.01516,0.3418,27,66,NAN,,,,
2021-12-20T05:07:44+07:00,2127,191.87424,2.89497,0.01012,1.26953,27,66,NAN,,,,
2021-12-20T05:12:58+07:00,2128,201.14554,2.93008,0.0202,1.07422,27,66,NAN,,,,
2021-12-20T05:18:11+07:00,2129,201.14554,2.93008,0.01096,1.75781,27,66,NAN,,,,
2021-12-20T05:23:25+07:00,2130,201.14554,2.93008,0.02272,1.5625,27,66,NAN,,,,
2021-12-20T05:28:38+07:00,2131,197.95586,3.00096,0.02104,1.02539,28,67,NAN,,,,
2021-12-20T05:33:52+07:00,2132,199.11902,2.96541,0,0.92773,28,66,NAN,,,,
2021-12-20T05:39:05+07:00,2133,197.95586,2.96541,0.01768,1.95313,28,67,NAN,,,,
2021-12-20T05:44:18+07:00,2134,199.11902,3.00096,0.02608,1.07422,28,66,NAN,,,,
2021-12-20T05:49:32+07:00,2135,207.37688,3.00096,0.01348,1.2207,28,67,NAN,,,,
2021-12-20T05:54:46+07:00,2136,208.59541,2.93008,0.01516,1.36719,28,66,NAN,,,,
2021-12-20T06:00:00+07:00,2137,208.59541,3.00096,0.02356,0.92773,28,66,NAN,,,,
2021-12-20T06:05:14+07:00,2138,208.59541,3.03674,0.02692,0.43945,28,66,NAN,,,,
2021-12-20T06:10:28+07:00,2139,200.28651,3.03674,0.01012,1.26953,28,65,NAN,,,,
2021-12-20T06:15:42+07:00,2140,208.59541,3.10898,0.00676,0.73242,28,66,NAN,,,,
2021-12-20T06:20:56+07:00,2141,208.59541,2.96541,0.03531,1.75781,28,66,NAN,,,,
2021-12-20T06:26:10+07:00,2142,208.59541,2.96541,0.0118,1.70898,28,66,NAN,,,,
2021-12-20T06:31:29+07:00,2143,208.59541,3.00096,0.02524,0.92773,28,66,NAN,,,,
2021-12-20T06:36:43+07:00,2144,208.59541,3.00096,0.01432,0.97656,28,66,NAN,,,,
2021-12-20T06:41:56+07:00,2145,208.59541,2.96541,0.0328,0.87891,28,66,NAN,,,,
2021-12-20T06:47:11+07:00,2146,208.59541,2.96541,0.01516,0.97656,28,66,NAN,,,,
2021-12-20T06:52:25+07:00,2147,208.59541,3.00096,0.016,1.26953,28,66,NAN,,,,
2021-12-20T06:57:39+07:00,2148,208.59541,2.96541,0.0034,1.61133,28,66,NAN,,,,
2021-12-20T07:02:52+07:00,2149,209.49185,2.96541,0.01684,0.97656,27,67,NAN,,,,
2021-12-20T07:08:06+07:00,2150,207.05266,3.03674,0.0202,2.19727,27,69,NAN,,,,
2021-12-20T07:13:20+07:00,2151,207.05266,3.07275,0.04287,1.61133,27,69,NAN,,,,
2021-12-20T07:18:33+07:00,2152,207.05266,3.07275,0.03615,1.95313,27,69,NAN,,,,
2021-12-20T07:23:47+07:00,2153,209.16556,3.00096,0.0328,1.9043,26,69,NAN,,,,
2021-12-20T07:29:01+07:00,2154,209.16556,3.03674,0.02104,2.14844,26,69,NAN,,,,
2021-12-20T07:34:15+07:00,2155,209.16556,3.10898,0.02104,2.14844,26,69,NAN,,,,
2021-12-20T07:39:29+07:00,2156,217.69473,3.21905,0.02944,2.58789,26,70,NAN,,,,
2021-12-20T07:44:43+07:00,2157,220.25533,3.18213,0.0286,2.39258,26,68,NAN,,,,
2021-12-20T07:49:57+07:00,2158,218.03505,3.21905,0.016,2.63672,27,68,NAN,,,,
2021-12-20T07:55:12+07:00,2159,218.03505,3.21905,0.02944,2.49023,27,68,NAN,,,,
2021-12-20T08:00:25+07:00,2160,219.31419,3.18213,0.02524,2.58789,27,67,NAN,,,,
2021-12-20T08:05:39+07:00,2161,218.03505,3.07275,0.01768,2.83203,27,68,NAN,,,,
2021-12-20T08:10:53+07:00,2162,219.31419,3.07275,0.01264,2.92969,27,67,NAN,,,,
2021-12-20T08:16:07+07:00,2163,218.03505,3.03674,0.0244,2.7832,27,68,NAN,,,,
2021-12-20T08:21:20+07:00,2164,208.26996,3.00096,0.01432,2.73438,27,68,NAN,,,,
2021-12-20T08:26:39+07:00,2165,207.05266,3.00096,0.01684,2.92969,27,69,NAN,,,,
2021-12-20T08:31:53+07:00,2166,209.49185,2.93008,0.00844,3.02734,27,67,NAN,,,,
2021-12-20T08:37:07+07:00,2167,218.03505,3.00096,0.02104,3.125,27,68,NAN,,,,
2021-12-20T08:42:21+07:00,2168,209.49185,3.00096,0.02272,3.61328,27,67,NAN,,,,
2021-12-20T08:47:35+07:00,2169,209.49185,3.00096,0.016,3.07617,27,67,NAN,,,,
2021-12-20T08:52:52+07:00,2170,210.71831,2.89497,0.0076,3.61328,27,66,NAN,,,,
2021-12-20T08:58:06+07:00,2171,209.49185,2.89497,0.02524,3.80859,27,67,NAN,,,,
2021-12-20T09:03:19+07:00,2172,209.49185,2.93008,0.01348,3.4668,27,67,NAN,,,,
2021-12-20T09:08:39+07:00,2173,210.71831,2.86009,0.02272,3.56445,27,66,NAN,,,,
2021-12-20T09:13:53+07:00,2174,211.94934,2.96541,0.00844,3.75977,27,65,NAN,,,,
2021-12-20T09:19:08+07:00,2175,208.59541,3.03674,0.01264,4.15039,28,66,NAN,,,,
2021-12-20T09:24:21+07:00,2176,209.81847,3.07275,0.02104,4.00391,28,65,NAN,,,,
2021-12-20T09:29:36+07:00,2177,211.94934,3.03674,0.0202,4.24805,27,65,NAN,,,,
2021-12-20T09:34:49+07:00,2178,211.94934,2.93008,0.02104,4.05273,27,65,NAN,,,,
2021-12-20T09:40:03+07:00,2179,208.59541,2.96541,0.01516,4.3457,28,66,NAN,,,,
2021-12-20T09:45:17+07:00,2180,208.59541,2.96541,0.00256,4.15039,28,66,NAN,,,,
2021-12-20T09:50:32+07:00,2181,208.59541,2.93008,0.00592,4.3457,28,66,NAN,,,,
2021-12-20T09:55:46+07:00,2182,209.81847,2.86009,0.0202,4.15039,28,65,NAN,,,,
2021-12-20T10:01:02+07:00,2183,209.81847,2.93008,0.0202,4.19922,28,65,NAN,,,,
2021-12-20T10:06:16+07:00,2184,211.04611,3.00096,0.01264,4.19922,28,64,NAN,,,,
2021-12-20T10:11:30+07:00,2185,211.04611,2.96541,0.00172,4.44336,28,64,NAN,,,,
2021-12-20T10:16:45+07:00,2186,209.81847,2.96541,0.0202,4.39453,28,65,NAN,,,,
2021-12-20T10:21:59+07:00,2187,220.94138,3.00096,0.01264,4.63867,28,64,NAN,,,,
2021-12-20T10:27:12+07:00,2188,219.99838,3.00096,0.03364,4.10156,29,63,NAN,,,,
2021-12-20T10:32:26+07:00,2189,219.99838,2.96541,0.02272,4.44336,29,63,NAN,,,,
2021-12-20T10:37:40+07:00,2190,219.99838,2.93008,0.0286,4.44336,29,63,NAN,,,,
2021-12-20T10:48:11+07:00,2191,219.99838,3.00096,0.03028,4.3457,29,63,NAN,,,,
2021-12-20T10:53:24+07:00,2192,210.1454,2.86009,0.01348,5.22461,29,63,NAN,,,,
2021-12-20T10:58:38+07:00,2193,210.1454,2.86009,0.02944,4.93164,29,63,NAN,,,,
2021-12-20T11:03:52+07:00,2194,210.1454,2.82542,0.0118,4.88281,29,63,NAN,,,,
2021-12-20T11:09:06+07:00,2195,211.37427,2.86009,0.00844,5.0293,29,62,NAN,,,,
2021-12-20T11:14:25+07:00,2196,211.37427,2.82542,0.00844,5.46875,29,62,NAN,,,,
2021-12-20T11:19:40+07:00,2197,211.37427,2.89497,0.02104,5.56641,29,62,NAN,,,,
2021-12-20T11:24:55+07:00,2198,209.24712,2.82542,0.01684,5.27344,30,62,NAN,,,,
2021-12-20T11:30:09+07:00,2199,209.24712,2.82542,0.01936,5.41992,30,62,NAN,,,,
2021-12-20T11:35:23+07:00,2200,209.24712,2.89497,0.01096,5.51758,30,62,NAN,,,,
2021-12-20T11:40:37+07:00,2201,219.05803,2.93008,0.01768,4.73633,30,62,NAN,,,,
2021-12-20T11:45:52+07:00,2202,220.34099,2.96541,0.01096,4.6875,30,61,NAN,,,,
2021-12-20T11:51:05+07:00,2203,220.34099,2.96541,0.01936,6.10352,30,61,NAN,,,,
2021-12-20T11:56:19+07:00,2204,220.34099,2.96541,0.03112,4.49219,30,61,NAN,,,,
2021-12-20T12:01:34+07:00,2205,221.62883,2.96541,0.01936,4.73633,30,60,NAN,,,,
2021-12-20T12:06:48+07:00,2206,220.34099,3.00096,0.02188,6.64063,30,61,NAN,,,,
2021-12-20T12:12:02+07:00,2207,219.05803,2.93008,0.00928,6.20117,30,62,NAN,,,,
2021-12-20T12:17:22+07:00,2208,221.62883,2.89497,0.03112,6.78711,30,60,NAN,,,,
2021-12-20T12:22:36+07:00,2209,221.62883,2.89497,0.01852,5.22461,30,60,NAN,,,,
2021-12-20T12:27:50+07:00,2210,219.39969,2.89497,0.01264,7.22656,31,60,NAN,,,,
2021-12-20T12:33:04+07:00,2211,220.68398,2.82542,0.01684,6.49414,31,59,NAN,,,,
2021-12-20T12:38:17+07:00,2212,220.68398,2.79099,0.02104,5.07813,31,59,NAN,,,,
2021-12-20T12:43:31+07:00,2213,210.80025,2.79099,0.0202,6.49414,31,59,NAN,,,,
2021-12-20T12:48:46+07:00,2214,210.80025,2.86009,0.01684,5.32227,31,59,NAN,,,,
2021-12-20T12:54:00+07:00,2215,213.26749,2.86009,0.016,4.00391,31,57,NAN,,,,
2021-12-20T12:59:14+07:00,2216,212.0316,2.82542,0.01768,5.17578,31,58,NAN,,,,
2021-12-20T13:04:28+07:00,2217,212.0316,2.86009,0.01852,6.54297,31,58,NAN,,,,
2021-12-20T13:09:42+07:00,2218,213.26749,2.82542,0.0244,5.56641,31,57,NAN,,,,
2021-12-20T13:14:55+07:00,2219,212.0316,2.82542,0.02776,4.83398,31,58,NAN,,,,
2021-12-20T13:20:10+07:00,2220,212.0316,2.82542,0.00508,6.39648,31,58,NAN,,,,
2021-12-20T13:25:29+07:00,2221,221.97298,2.79099,0.01012,7.8125,31,58,NAN,,,,
2021-12-20T13:30:48+07:00,2222,213.26749,2.79099,0.02608,7.91016,31,57,NAN,,,,
2021-12-20T13:36:01+07:00,2223,224.56552,2.82542,0.01432,5.27344,31,56,NAN,,,,
2021-12-20T13:41:14+07:00,2224,223.26689,2.86009,0.02188,9.61914,31,57,NAN,,,,
2021-12-20T13:46:28+07:00,2225,223.26689,2.86009,0.02524,8.83789,31,57,NAN,,,,
2021-12-20T13:51:42+07:00,2226,223.26689,2.82542,0.02188,12.98828,31,57,NAN,,,,
2021-12-20T13:56:55+07:00,2227,223.26689,2.82542,0.0244,14.30664,31,57,NAN,,,,
2021-12-20T14:02:09+07:00,2228,222.31758,2.86009,0.01516,12.93945,32,56,NAN,,,,
2021-12-20T14:07:23+07:00,2229,223.6127,2.86009,0.01936,9.32617,32,55,NAN,,,,
2021-12-20T14:12:37+07:00,2230,213.59782,2.86009,0.0286,6.98242,32,55,NAN,,,,
2021-12-20T14:17:50+07:00,2231,222.31758,2.89497,0.01264,13.62305,32,56,NAN,,,,
2021-12-20T14:23:04+07:00,2232,233.94444,2.93008,0.05043,15.2832,32,55,NAN,,,,
2021-12-20T14:28:23+07:00,2233,234.30666,2.86009,0.01852,15.86914,33,53,NAN,,,,
2021-12-20T14:33:37+07:00,2234,237.03438,2.82542,0.0244,18.45703,33,51,NAN,,,,
2021-12-20T14:38:50+07:00,2235,236.03188,2.86009,0.02188,35.98633,34,50,NAN,,,,
2021-12-20T14:44:05+07:00,2236,259.35605,2.93008,0.02524,26.5625,34,49,NAN,,,,
2021-12-20T14:49:19+07:00,2237,259.45587,3.00096,0.0328,3.125,38,42,NAN,,,,
2021-12-20T14:54:32+07:00,2238,245.45135,3.03674,0.02356,27.24609,38,44,NAN,,,,
2021-12-20T14:59:47+07:00,2239,247.54323,2.96541,0.01264,9.52148,36,46,NAN,,,,
2021-12-20T15:05:00+07:00,2240,259.75546,3.03674,0.00844,28.51563,35,47,NAN,,,,
2021-12-20T15:10:14+07:00,2241,270.94406,3.03674,0.02692,30.81055,38,42,NAN,,,,
2021-12-20T15:15:29+07:00,2242,271.36118,3.07275,0.04959,23.73047,39,40,NAN,,,,
2021-12-20T15:20:44+07:00,2243,269.38327,3.07275,0.04959,11.13281,38,43,NAN,,,,
2021-12-20T15:25:57+07:00,2244,259.05676,3.03674,0.02104,1.31836,37,44,NAN,,,,
2021-12-20T15:31:11+07:00,2245,259.75546,3.00096,0.01012,2.58789,35,47,NAN,,,,
2021-12-20T15:36:25+07:00,2246,249.64656,3.00096,0.01264,6.88477,34,48,NAN,,,,
2021-12-20T15:41:39+07:00,2247,260.45529,3.00096,0.02356,7.42188,33,50,NAN,,,,
2021-12-20T15:46:53+07:00,2248,258.25967,3.00096,0.01936,7.03125,35,48,NAN,,,,
2021-12-20T15:52:07+07:00,2249,261.25665,3.18213,0.03028,4.83398,35,46,NAN,,,,
2021-12-20T15:57:22+07:00,2250,259.75546,3.14544,0.02944,5.46875,35,47,NAN,,,,
2021-12-20T16:02:36+07:00,2251,258.25967,3.10898,0.01264,7.08008,35,48,NAN,,,,
2021-12-20T16:07:51+07:00,2252,260.8558,3.03674,0.02944,6.5918,34,48,NAN,,,,
2021-12-20T16:13:05+07:00,2253,248.59355,3.03674,0.02776,6.73828,35,47,NAN,,,,
2021-12-20T16:18:19+07:00,2254,261.25665,3.03674,0.0202,7.61719,35,46,NAN,,,,
2021-12-20T16:23:33+07:00,2255,260.15518,3.07275,0.03196,6.73828,36,45,NAN,,,,
2021-12-20T16:28:47+07:00,2256,260.15518,3.03674,0.03112,4.88281,36,45,NAN,,,,
2021-12-20T16:34:01+07:00,2257,260.15518,3.10898,0.03448,4.44336,36,45,NAN,,,,
2021-12-20T16:39:14+07:00,2258,259.75546,3.10898,0.02272,4.05273,35,47,NAN,,,,
2021-12-20T16:44:28+07:00,2259,251.08716,3.03674,0.02104,3.22266,34,47,NAN,,,,
2021-12-20T16:49:41+07:00,2260,248.21124,3.03674,0.016,3.4668,34,49,NAN,,,,
2021-12-20T16:54:54+07:00,2261,260.45529,3.14544,0.03028,2.88086,33,50,NAN,,,,
2021-12-20T17:00:08+07:00,2262,270.00684,3.2562,0.02104,2.68555,32,53,NAN,,,,
2021-12-20T17:05:22+07:00,2263,266.89786,3.29358,0.02104,2.58789,32,55,NAN,,,,
2021-12-20T17:10:36+07:00,2264,254.10097,3.21905,0.04875,2.34375,32,56,NAN,,,,
2021-12-20T17:15:49+07:00,2265,259.65558,3.2562,0.0118,2.19727,31,54,NAN,,,,
2021-12-20T17:21:03+07:00,2266,245.64098,3.29358,0.03364,2.05078,31,56,NAN,,,,
2021-12-20T17:26:17+07:00,2267,245.26167,3.21905,0.016,2.00195,30,58,NAN,,,,
2021-12-20T17:31:31+07:00,2268,256.27402,3.2562,0.03196,1.9043,30,58,NAN,,,,
2021-12-20T17:36:45+07:00,2269,256.27402,3.29358,0.02104,1.9043,30,58,NAN,,,,
2021-12-20T17:41:59+07:00,2270,254.79111,3.33119,0.0286,1.9043,30,59,NAN,,,,
2021-12-20T17:47:12+07:00,2271,254.79111,3.40711,0.0244,1.9043,30,59,NAN,,,,
2021-12-20T17:52:25+07:00,2272,253.31372,3.44541,0.02356,1.9043,30,60,NAN,,,,
2021-12-20T17:57:40+07:00,2273,253.31372,3.48396,0.01432,1.9043,30,60,NAN,,,,
2021-12-20T18:02:54+07:00,2274,253.31372,3.36903,0.01516,1.9043,30,60,NAN,,,,
2021-12-20T18:08:08+07:00,2275,253.31372,3.40711,0.02524,1.9043,30,60,NAN,,,,
2021-12-20T18:13:23+07:00,2276,253.31372,3.44541,0.01768,3.02734,30,60,NAN,,,,
2021-12-20T18:18:45+07:00,2277,251.84181,3.44541,0.01264,1.9043,30,61,NAN,,,,
2021-12-20T18:23:59+07:00,2278,251.84181,3.40711,0.02776,1.9043,30,61,NAN,,,,
2021-12-20T18:29:13+07:00,2279,255.87801,3.52274,0.02776,1.9043,29,60,NAN,,,,
2021-12-20T18:34:27+07:00,2280,251.84181,3.56175,0.01684,1.9043,30,61,NAN,,,,
2021-12-20T18:39:42+07:00,2281,250.37541,3.64049,0.03028,1.9043,30,62,NAN,,,,
2021-12-20T18:44:56+07:00,2282,265.6608,3.80084,0.0286,1.9043,29,61,NAN,,,,
2021-12-20T18:50:11+07:00,2283,264.11945,3.76039,0.02608,1.9043,29,62,NAN,,,,
2021-12-20T18:55:25+07:00,2284,262.58395,3.76039,0.02356,1.9043,29,63,NAN,,,,
2021-12-20T19:00:38+07:00,2285,285.86017,3.92364,0.03028,1.41602,29,63,NAN,,,,
2021-12-20T19:05:51+07:00,2286,298.01425,3.96506,0.03699,1.51367,29,63,NAN,,,,
2021-12-20T19:11:07+07:00,2287,285.86017,3.92364,0.03783,1.41602,29,63,NAN,,,,
2021-12-20T19:16:22+07:00,2288,310.52005,3.80084,0.016,1.36719,29,63,NAN,,,,
2021-12-20T19:21:36+07:00,2289,312.33585,3.96506,0.02188,1.61133,29,62,NAN,,,,
2021-12-20T19:26:49+07:00,2290,299.75696,3.68022,0.03783,1.41602,29,62,NAN,,,,
2021-12-20T19:32:05+07:00,2291,312.33585,3.80084,0.01768,1.36719,29,62,NAN,,,,
2021-12-20T19:37:19+07:00,2292,312.33585,3.84153,0.02776,1.46484,29,62,NAN,,,,
2021-12-20T19:42:33+07:00,2293,282.97729,3.80084,0.03112,1.41602,30,63,NAN,,,,
2021-12-20T19:47:48+07:00,2294,299.75696,3.84153,0.01852,1.36719,29,62,NAN,,,,
2021-12-20T19:53:05+07:00,2295,312.33585,3.84153,0.01936,1.31836,29,62,NAN,,,,
2021-12-20T19:58:21+07:00,2296,298.01425,3.68022,0.016,1.31836,29,63,NAN,,,,
2021-12-20T20:03:36+07:00,2297,284.19464,3.56175,0.02692,1.51367,29,64,NAN,,,,
2021-12-20T20:08:50+07:00,2298,284.19464,3.601,0.01852,1.5625,29,64,NAN,,,,
2021-12-20T20:14:05+07:00,2299,284.19464,3.56175,0.02608,1.41602,29,64,NAN,,,,
2021-12-20T20:19:19+07:00,2300,284.19464,3.52274,0.01348,1.51367,29,64,NAN,,,,
2021-12-20T20:24:33+07:00,2301,272.45538,3.44541,0.01936,1.51367,29,64,NAN,,,,
2021-12-20T20:29:47+07:00,2302,272.45538,3.44541,0.02524,1.31836,29,64,NAN,,,,
2021-12-20T20:35:02+07:00,2303,284.19464,3.48396,0.0328,1.36719,29,64,NAN,,,,
2021-12-20T20:40:16+07:00,2304,282.53552,3.52274,0.01264,1.36719,29,65,NAN,,,,
2021-12-20T20:45:30+07:00,2305,282.53552,3.601,0.01432,1.41602,29,65,NAN,,,,
2021-12-20T20:50:43+07:00,2306,284.19464,3.52274,0.03615,1.2207,29,64,NAN,,,,
2021-12-20T20:55:57+07:00,2307,284.19464,3.68022,0.03112,1.41602,29,64,NAN,,,,
2021-12-20T21:01:11+07:00,2308,284.19464,3.68022,0.03783,1.31836,29,64,NAN,,,,
2021-12-20T21:06:25+07:00,2309,270.86465,3.92364,0.04371,1.26953,29,65,NAN,,,,
2021-12-20T21:11:39+07:00,2310,291.10803,4.13321,0.04623,1.26953,29,67,NAN,,,,
2021-12-20T21:16:54+07:00,2311,290.65134,4.13321,0.04119,1.31836,28,69,NAN,,,,
2021-12-20T21:22:08+07:00,2312,288.9426,4.26194,0.04539,1.36719,28,70,NAN,,,,
2021-12-20T21:27:22+07:00,2313,288.9426,4.30534,0.0286,1.31836,28,70,NAN,,,,
2021-12-20T21:32:37+07:00,2314,275.5257,4.21878,0.0328,1.36719,28,71,NAN,,,,
2021-12-20T21:37:51+07:00,2315,273.89905,4.30534,0.0244,1.41602,28,72,NAN,,,,
2021-12-20T21:43:06+07:00,2316,275.09134,4.21878,0.03615,1.46484,27,73,NAN,,,,
2021-12-20T21:48:19+07:00,2317,273.46637,4.04864,0.01684,1.66016,27,74,NAN,,,,
2021-12-20T21:53:34+07:00,2318,261.03143,4.00673,0.02356,1.46484,28,73,NAN,,,,
2021-12-20T21:58:50+07:00,2319,272.27856,4.21878,0.02188,1.46484,28,73,NAN,,,,
2021-12-20T22:04:04+07:00,2320,262.1701,4.0908,0.03364,1.51367,27,74,NAN,,,,
2021-12-20T22:09:18+07:00,2321,262.1701,4.30534,0.0244,1.36719,27,74,NAN,,,,
2021-12-20T22:14:36+07:00,2322,259.07193,4.04864,0.01516,1.26953,27,76,NAN,,,,
2021-12-20T22:19:51+07:00,2323,275.09134,4.17587,0.02356,1.5625,27,73,NAN,,,,
2021-12-20T22:25:04+07:00,2324,260.61813,4.00673,0.02356,1.41602,27,75,NAN,,,,
2021-12-20T22:30:18+07:00,2325,262.1701,4.0908,0.01768,1.46484,27,74,NAN,,,,
2021-12-20T22:35:31+07:00,2326,260.61813,4.21878,0.0328,1.46484,27,75,NAN,,,,
2021-12-20T22:40:44+07:00,2327,260.61813,4.13321,0.01348,1.41602,27,75,NAN,,,,
2021-12-20T22:45:58+07:00,2328,273.46637,4.13321,0.0244,1.36719,27,74,NAN,,,,
2021-12-20T22:51:12+07:00,2329,270.66412,4.00673,0.03196,1.31836,28,74,NAN,,,,
2021-12-20T22:56:26+07:00,2330,272.27856,3.92364,0.03028,1.5625,28,73,NAN,,,,
2021-12-20T23:01:39+07:00,2331,273.89905,3.84153,0.03364,1.41602,28,72,NAN,,,,
2021-12-20T23:06:55+07:00,2332,264.14441,3.84153,0.03448,1.46484,28,71,NAN,,,,
2021-12-20T23:12:08+07:00,2333,264.14441,3.88246,0.01768,1.36719,28,71,NAN,,,,
2021-12-20T23:17:21+07:00,2334,253.09096,3.80084,0.01684,1.31836,28,71,NAN,,,,
2021-12-20T23:22:35+07:00,2335,264.14441,3.80084,0.01348,1.36719,28,71,NAN,,,,
2021-12-20T23:27:48+07:00,2336,264.14441,3.76039,0.02356,1.26953,28,71,NAN,,,,
2021-12-20T23:33:01+07:00,2337,277.15851,3.76039,0.01936,1.51367,28,70,NAN,,,,
2021-12-20T23:38:14+07:00,2338,277.15851,3.76039,0.02272,1.36719,28,70,NAN,,,,
2021-12-20T23:43:28+07:00,2339,265.70981,3.76039,0.0118,1.36719,28,70,NAN,,,,
2021-12-20T23:48:41+07:00,2340,264.14441,3.72019,0.01096,1.31836,28,71,NAN,,,,
2021-12-20T23:53:55+07:00,2341,277.15851,3.68022,0.03531,1.46484,28,70,NAN,,,,
2021-12-20T23:59:09+07:00,2342,277.15851,3.72019,0.01684,1.41602,28,70,NAN,,,,
