created_at,field1,field2,field3,field4,field5,field6
2021-12-24T08:50:43+07:00,321.81448,7.26909,0.01684,4.29688,28,79
2021-12-24T08:56:02+07:00,323.75482,7.52097,0.03448,4.29688,28,78
2021-12-24T09:06:39+07:00,421.78806,8.21567,0.00928,4.6875,28,78
2021-12-24T09:11:55+07:00,340.7309,7.9512,0.02188,4.44336,28,76
2021-12-24T09:17:12+07:00,325.70276,7.26909,0.04371,4.63867,28,77
2021-12-24T09:33:00+07:00,315.43896,6.94045,0.016,4.88281,29,74
2021-12-24T09:38:19+07:00,412.22601,8.03882,0.01768,4.88281,29,74
2021-12-24T09:43:34+07:00,317.32761,7.8641,0.0202,5.37109,29,73
2021-12-24T09:53:58+07:00,319.22324,6.94045,0.01432,5.37109,29,72
2021-12-24T09:59:12+07:00,406.85364,7.77753,0.02608,5.27344,29,70
2021-12-24T10:04:30+07:00,321.12613,6.77918,0.03196,5.61523,29,71
2021-12-24T10:09:46+07:00,330.67068,7.18616,0.03028,5.22461,30,71
2021-12-24T10:15:01+07:00,328.70392,7.18616,0.02356,5.61523,30,72
2021-12-24T10:20:18+07:00,330.67068,7.10374,0.01768,5.51758,30,71
2021-12-24T10:25:33+07:00,332.6449,7.10374,0.02272,4.39453,30,70
2021-12-24T10:30:50+07:00,334.6268,7.10374,0.03448,5.12695,30,69
2021-12-24T10:36:06+07:00,334.6268,7.02184,0.02776,5.0293,30,69
2021-12-24T10:41:20+07:00,321.63483,6.85956,0.02944,5.66406,30,69
2021-12-24T10:46:36+07:00,325.46622,6.85956,0.03615,4.63867,30,67
2021-12-24T11:02:19+07:00,327.39276,6.94045,0.03448,4.44336,30,66
2021-12-24T11:07:34+07:00,336.61606,7.26909,0.05127,4.29688,30,68
2021-12-24T11:23:07+07:00,402.68942,8.03882,0.02776,5.76172,30,70
2021-12-24T11:28:23+07:00,319.72995,7.10374,0.01768,4.93164,30,70
2021-12-24T11:33:43+07:00,420.32291,8.12698,0.03028,4.54102,30,69
2021-12-24T11:38:59+07:00,334.6268,7.18616,0.03783,5.85938,30,69
2021-12-24T11:49:23+07:00,322.14389,7.18616,0.02272,3.80859,31,67
2021-12-24T11:54:40+07:00,420.32291,7.02184,0.05043,2.97852,30,69
2021-12-24T12:10:25+07:00,321.63483,6.85956,0.02776,2.97852,30,69
2021-12-24T12:20:49+07:00,321.63483,6.77918,0.0118,5.17578,30,69
2021-12-24T12:26:06+07:00,323.54688,6.6993,0.02272,5.0293,30,68
2021-12-24T12:31:22+07:00,322.14389,6.6993,0.02188,5.56641,31,67
2021-12-24T12:36:38+07:00,322.14389,7.26909,0.03112,5.37109,31,67
2021-12-24T12:41:55+07:00,324.05798,7.02184,0.03448,5.95703,31,66
2021-12-24T12:57:40+07:00,324.05798,6.85956,0.02356,10.10742,31,66
2021-12-24T13:08:04+07:00,324.56958,6.46268,0.0328,9.08203,32,64
2021-12-24T13:13:26+07:00,326.4928,6.38481,0.0118,8.44727,32,63
2021-12-24T13:18:41+07:00,328.42328,6.46268,0.03196,8.30078,32,62
2021-12-24T13:29:09+07:00,330.36108,6.54105,0.03364,4.88281,32,61
2021-12-24T13:34:23+07:00,330.36108,6.6993,0.0286,3.56445,32,61
2021-12-24T13:39:38+07:00,330.36108,6.54105,0.02104,3.17383,32,61
2021-12-24T13:44:52+07:00,420.33099,7.52097,0.02188,3.36914,31,61
2021-12-24T13:50:07+07:00,333.73703,6.46268,0.03867,2.73438,31,61
2021-12-24T13:55:26+07:00,333.73703,6.61993,0.01012,2.7832,31,61
2021-12-24T14:00:41+07:00,333.73703,6.54105,0.03951,2.88086,31,61
2021-12-24T14:05:55+07:00,320.6228,6.77918,0.02104,3.07617,31,61
2021-12-24T14:11:11+07:00,402.56033,7.8641,0.0034,2.97852,31,62
2021-12-24T14:16:26+07:00,318.74908,7.18616,0.02776,2.44141,31,62
2021-12-24T14:21:42+07:00,384.76651,8.12698,0.01936,2.68555,30,65
2021-12-24T14:32:06+07:00,314.52783,7.18616,0.01516,2.29492,30,66
2021-12-24T14:37:20+07:00,314.52783,7.26909,0.02608,2.34375,30,66
2021-12-24T14:42:36+07:00,314.52783,7.35253,0.02104,2.24609,30,66
2021-12-24T14:47:51+07:00,312.67694,7.35253,0.03196,2.63672,30,67
2021-12-24T14:53:07+07:00,394.89157,8.21567,0.01432,2.68555,30,67
2021-12-24T14:58:24+07:00,310.83304,7.35253,0.02104,2.39258,30,68
2021-12-24T15:03:40+07:00,310.83304,7.26909,0.01936,2.05078,30,68
2021-12-24T15:08:57+07:00,312.67694,7.60597,0.02524,1.9043,30,67
2021-12-24T15:14:12+07:00,308.99606,7.26909,0.02524,1.75781,30,69
2021-12-24T15:24:51+07:00,323.03632,7.35253,0.02776,1.5625,29,70
2021-12-24T15:30:08+07:00,321.12613,7.10374,0.00844,1.46484,29,71
2021-12-24T15:35:25+07:00,308.50739,7.10374,0.01684,1.46484,29,71
2021-12-24T15:40:41+07:00,301.23639,7.02184,0.01096,1.46484,29,75
2021-12-24T15:45:58+07:00,301.23639,7.10374,0.03531,1.46484,29,75
2021-12-24T15:51:13+07:00,399.6637,7.8641,0.02356,1.75781,29,73
2021-12-24T15:56:27+07:00,306.67929,6.85956,0.01012,1.46484,29,72
2021-12-24T16:01:41+07:00,304.85812,6.77918,0.01348,1.46484,29,73
2021-12-24T16:06:56+07:00,292.73135,6.77918,0.01348,1.46484,29,73
2021-12-24T16:12:14+07:00,292.73135,6.77918,0.01852,1.46484,29,73
2021-12-24T16:17:29+07:00,292.73135,6.6993,0.00256,1.41602,29,73
